From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,O-Xylene,Temp,RH,WS,WD,SR,BP
18-05-2024 12:00,18-05-2024 16:00,11.13,23.69,2.18,14.87,9.15,16.64,9.62,0.35,45.16,1.54,4.69,0.64,1.83,0.75,35.78,52.39,1.35,175.25,492.85,None
18-05-2024 16:00,18-05-2024 20:00,26.04,51.61,1.98,31.6,17.92,19.73,9.25,0.56,27.83,2.33,7.04,1.09,3.21,1.39,34.62,54.22,1.04,159.87,18.79,None
18-05-2024 20:00,19-05-2024 00:00,49.21,82.55,1.9,28.16,15.89,20.66,10.27,0.48,26.91,4.33,11.44,2.29,6.72,2.86,32.59,61.69,1.84,182.42,None,None
19-05-2024 00:00,19-05-2024 04:00,26.4,37.5,0.94,14.8,8.2,16.66,6.36,0.05,16.4,1.03,2.73,0.36,1.21,0.42,30.09,68.45,1.67,191.05,None,None
19-05-2024 04:00,19-05-2024 08:00,18.36,26.31,1.97,13.26,8.41,18.45,15.38,0.22,13.01,0.9,4.8,0.15,0.65,0.2,28.89,77.26,1.78,187.62,46.97,None
19-05-2024 08:00,19-05-2024 12:00,20.03,32.66,1.33,10.39,6.21,17.67,13.7,0.32,26.29,1.41,3.28,0.29,0.95,0.31,33.24,64.55,1.75,189.01,503.85,None
19-05-2024 12:00,19-05-2024 16:00,22.46,32.13,1.26,9.89,6.02,15.44,5.35,0.25,50.27,1.15,3.53,0.4,0.84,0.32,37.59,50.64,1.19,166.84,522.62,None
19-05-2024 16:00,19-05-2024 20:00,34.07,55.79,1.12,23.28,12.74,18.1,43.43,0.43,56.73,1.84,3.92,0.47,1.27,0.5,35.24,47.92,1.02,209.85,27.89,None
19-05-2024 20:00,20-05-2024 00:00,43.55,75.38,6.3,67.91,40.32,27.68,12.52,1.26,18.59,6.85,24.77,5.47,11.98,4.82,31.6,54.02,0.85,193.94,None,None
20-05-2024 00:00,20-05-2024 04:00,45.11,74.37,2.94,25.08,15.28,18.91,15.41,0.37,22.3,4.36,13.35,3,7.04,3.03,30.86,64.64,1.28,159.57,None,None
20-05-2024 04:00,20-05-2024 08:00,25.71,41.02,1.66,16.45,9.8,18.33,10.71,0.41,11.4,1.54,4.94,0.4,1.37,0.47,29.26,75.71,1.17,189.45,64.61,None
20-05-2024 08:00,20-05-2024 12:00,28.98,51.62,1.73,17.8,10.29,19.96,10.42,0.56,26.89,2.46,6.9,0.73,2.02,0.71,34.08,63.49,1.41,179.53,511.97,None
20-05-2024 12:00,20-05-2024 16:00,20.73,37.14,1.99,19.42,11.3,19.31,7.53,0.64,50.81,2.37,6.21,0.92,3.15,1.2,38.29,51.36,1.44,181.38,539.9,None
20-05-2024 16:00,20-05-2024 20:00,39.6,67.18,6.43,50.02,30.84,26.65,7.47,1.08,32.19,4.53,15.62,3.22,9.36,3.96,36.99,53.59,1.02,127.07,30.13,None
20-05-2024 20:00,21-05-2024 00:00,66.31,136.12,23.17,92.71,66.95,42.59,10.92,2.7,6.91,14.81,30.26,13.67,36.5,17.18,33.27,61.68,0.83,173.26,None,None
21-05-2024 00:00,21-05-2024 04:00,53.5,103.39,2.24,34.82,19.56,23.34,7.54,0.88,12.54,5.42,19.33,4.07,11.27,4.72,30.76,69.29,1.06,213.44,None,None
21-05-2024 04:00,21-05-2024 08:00,37.36,63.83,2.18,24.29,14.15,20.63,3.98,0.39,7.33,None,None,None,None,None,29.91,74.62,1.07,194.04,66.99,None
21-05-2024 08:00,21-05-2024 12:00,48.03,99.09,1.97,23.41,13.62,21.26,8.14,0.46,21.83,2.8,6.85,1.02,2.97,1.2,33.69,63.49,1.57,134.76,268.36,None
21-05-2024 12:00,21-05-2024 16:00,54.18,96.58,1.67,21.42,12.39,20.82,12.94,0.54,52.83,4.81,12.9,1.96,4.54,2.4,37.31,56.02,1.2,143.66,392.29,None
21-05-2024 16:00,21-05-2024 20:00,60.03,92.34,15.33,100.77,65.47,43.36,57.24,2.4,24.45,9.67,20.72,8,21.51,10.21,36.19,56.99,1.19,179.78,17.97,None
21-05-2024 20:00,22-05-2024 00:00,99,151.48,41.32,118.54,95.04,55.21,22.89,3.92,4.79,20.42,15.25,18.99,48.57,25.87,31.97,65.69,1.25,228.22,None,None
22-05-2024 00:00,22-05-2024 04:00,64.62,77.58,0.99,16,8.86,15.61,7.48,0.42,28.18,2.3,5.07,0.86,2.75,1.07,31.89,61.42,1.16,175.27,None,None
22-05-2024 04:00,22-05-2024 08:00,34.41,52.91,1.41,14.49,8.32,15.33,4.91,0.29,29.54,1.54,2.29,0.34,1.08,0.35,30.38,64.66,1.19,182.42,66.9,None
22-05-2024 08:00,22-05-2024 12:00,27.94,45.24,2,18.89,10.89,17.45,20.5,0.5,38.43,1.96,4.45,0.57,2.13,0.76,34.26,60.33,1.9,189.38,511.38,None
22-05-2024 12:00,22-05-2024 16:00,40.71,67.48,1.7,17.46,9.74,17.16,15.45,0.6,57.01,2.49,5.88,0.86,2.94,1.03,39.42,49.73,1.17,177.63,540.87,None
22-05-2024 16:00,22-05-2024 20:00,23.05,48.65,2.48,29.61,16.99,19.59,4.65,0.61,42.64,2.78,7.09,1.46,3.95,1.56,32.88,61.36,1.16,194.68,29.52,None
22-05-2024 20:00,23-05-2024 00:00,45.55,100.42,5.1,49.92,29.8,24.92,6.73,1.03,25.38,5.9,19.21,4.64,12.85,6.02,30.71,63.26,1.44,201.92,0.1,None
23-05-2024 00:00,23-05-2024 04:00,32.77,63.28,0.99,13.01,7.12,14.89,8.9,0.38,39.25,1.14,4.4,0.81,1.37,0.42,29.02,69.94,1.38,175.95,None,None
23-05-2024 04:00,23-05-2024 08:00,42.76,62.65,1.65,17.03,10.03,16.94,6.72,0.48,16.87,2.08,4.65,0.75,1.71,0.56,27.39,78.56,0.99,203.46,62.15,None
23-05-2024 08:00,23-05-2024 12:00,41.35,58.65,1.33,16.96,9.71,17.05,25.67,0.64,43.71,2.68,4.93,0.79,2.06,0.72,33.36,61.88,1.65,188.14,529.97,None
23-05-2024 12:00,23-05-2024 16:00,32.87,51.58,1.08,9.99,5.74,14.23,11.35,0.44,69.61,1.43,5.77,0.97,1.74,0.58,39.59,46.15,1.05,154.92,562,None
23-05-2024 16:00,23-05-2024 20:00,44.54,71.8,0.96,28.54,15.2,18.02,12.7,0.68,55.38,2.65,7.76,1.32,3.22,1.46,37.36,49.97,0.99,115.81,28.13,None
23-05-2024 20:00,24-05-2024 00:00,68.59,119.11,10.16,87.5,53.76,36.76,30.87,2.18,9.08,10.1,43.19,10.11,25.83,12.29,33.61,60.02,0.85,179.77,None,None
24-05-2024 00:00,24-05-2024 04:00,68.89,103.12,1.49,41.19,22.37,22.8,15.14,0.98,10.01,6.84,37.87,8.62,15.82,6.75,30.94,66.47,0.89,187.34,None,None
24-05-2024 04:00,24-05-2024 08:00,64.48,82.82,1.61,24.65,13.74,19.08,14.49,0.52,13.58,4.2,37.82,5.64,7.97,2.79,30.3,68.51,1.13,166.76,62.09,None
24-05-2024 08:00,24-05-2024 12:00,38.11,50.31,1.64,19.36,11.18,17.58,9.67,0.65,50.63,3.05,7.27,1.04,3.06,1.1,35.78,55.61,1.67,193.85,515.33,None
24-05-2024 12:00,24-05-2024 16:00,39.16,68.14,1.64,19.34,11.13,16,6.12,0.63,68.54,2.61,8.23,1.29,2.95,1.08,40.57,44.04,1.17,173.83,538.81,None
24-05-2024 16:00,24-05-2024 20:00,37.38,91.34,7.25,71.71,43.04,30.07,6.56,1.69,32.83,8.88,23.72,7.13,19.23,8.54,38.66,47.65,0.82,150.14,33.19,None
24-05-2024 20:00,25-05-2024 00:00,64.54,156.94,14.91,101.72,65.05,39.39,21.61,2.58,6.35,12.95,38.43,9.54,26.12,12.23,34.24,51.08,0.75,211.01,None,None
25-05-2024 00:00,25-05-2024 04:00,78.24,137.92,1.79,27.46,15.57,19.62,9.49,0.68,18.87,5.97,16.29,2.26,6.55,2.69,31.82,64.39,1,151.05,None,None
25-05-2024 04:00,25-05-2024 08:00,48.36,77.67,1.06,12.22,6.95,15.61,4.68,0.42,35.57,2.51,4.83,0.4,1.17,0.38,30.53,66.43,1.22,121.61,63.2,None
25-05-2024 08:00,25-05-2024 12:00,47.24,72.42,1.45,16.79,9.56,17.97,19.65,0.59,52.57,2.99,5.95,0.58,1.62,0.62,34.71,60.71,1,131.07,528.03,None
25-05-2024 12:00,25-05-2024 14:00,68.61,111.99,2.11,46.17,25.46,26.29,113.2,0.53,67.41,2.84,2.51,0.28,0.62,0.19,38.56,52.32,1.19,114.97,690.67,None
